Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
ROAD SAFETY,5610,AGENCY STAFF,2011-01-07,2917485,1235006,1392.00,MATCHTECH GROUP PLC,387061,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
"PHASES 1,2 & 3 CHILDRENS CENTR",8440,FEE EXPENSES,2011-01-07,2923568,MC112,11214.00,MILESTONES CHILDCARE LTD,520799,Social Community Care,CHILDCARE SERVICES
DELEGATED BUDGETS,8470,LEGAL FEES,2011-01-07,2926512,185225,500.00,MR TOM TYSON,317078,Legal Services,BARRISTERS
SUSTAINABILITY,8440,FEE EXPENSES,2011-01-07,2926701,2,2427.00,APPLETREE CHILDCARE (SHEFFIELD) LTD,311837,Social Community Care,NURSERIES & CRECHES
ROAD SAFETY,5610,AGENCY STAFF,2011-01-07,2928037,1241150,1392.00,MATCHTECH GROUP PLC,387061,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
SERVICE MANAGEMENT,8440,FEE EXPENSES,2011-01-07,2929507,57170010,1404.00,DLA PIPER UK LLP,441631,Legal Services,LEGAL SERVICES
LIFELONG LEARNING MANAGER,8080,MEDIA,2011-01-07,2929529,1194432,638.59,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
ROAD SAFETY,5610,AGENCY STAFF,2011-01-07,2930000,1241152,1392.00,MATCHTECH GROUP PLC,387061,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
ROAD SAFETY,5610,AGENCY STAFF,2011-01-07,2931930,1244510,1392.00,MATCHTECH GROUP PLC,387061,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-01-07,2932632,1194878,2750.87,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-01-07,2932908,201131180,524.60,OCLC (UK) LIMITED,458240,Human Resources,INFORMATION SERVICES
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-01-07,2932918,1196126,1904.17,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
VSP DELIVER,9120,OTHER AGENCIES,2011-01-07,2935422,151091,1526.89,ADVANCED ENGINEERING TECHNIQUES,416452,Unclassified Trade,LASER CUTTING SERVICES
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-01-07,2936296,11496,1281.06,THE BOOK CENTRE,313298,Education,BOOKSELLERS
LIFELONG LEARNING MANAGER,8080,MEDIA,2011-01-07,2936310,1200328,1191.11,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
LIFELONG LEARNING MANAGER,8080,MEDIA,2011-01-07,2936364,1197877,554.63,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
HEELEY POOL,8610,OTHER TELECOMMUNICATIONS,2011-01-07,2936652,3013740,1936.38,SHEFFIELD INTERNATIONAL VENUES LTD.,208389,Leisure Services,SPORTS GROUNDS & STADIUMS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-01-07,2936804,GC02091305,615.67,GLOBAL CONNECTIONS,451209,Human Resources,TRANSLATORS & INTERPRETERS
FURNISHED ACCOMMODATION,8050,SOFT FURNISHINGS,2011-01-07,2938159,15252,4680.00,ALLEN UPHOLSTERY,295763,Furniture,FURNITURE MNFRS - HOME & OFFIC
VSP DELIVER,9120,OTHER AGENCIES,2011-01-07,2938209,SCH0425,10035.89,DONCASTER ROTH & DIST (MOTOR TRADES)GTA,204434,Human Resources,TRAINING CENTRES
VSP DELIVER,9140,PRIVATE CONTRACTORS,2011-01-07,2938385,400015473,994.32,NACRO,297575,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LEISURE GARDENS,8060,MATERIALS AND SUPPLIES GENERAL,2011-01-07,2938565,2637,660.00,UNDERWOOD TREE SURGEONS LTD,306742,Environmental Services,TREE WORK & FORESTRY SERVICES
VSP DELIVER,9120,OTHER AGENCIES,2011-01-07,2939670,4,19158.55,WHITE ROSE SCHOOLS LTD,334662,Education,BEAUTY SCHOOLS
VSP DELIVER,9140,PRIVATE CONTRACTORS,2011-01-07,2939712,727,3931.82,KELVIN MEDIA PRODUCTIONS,475794,Human Resources,TRAINING CENTRES
SINGLE NON-EMERGENCY NUMBER,8440,FEE EXPENSES,2011-01-07,2940539,38276,28885.00,SOUTH YORKSHIRE POLICE,301616,Unclassified Non Trade,POLICE
HILLSBOROUGH WALLED GARDEN,6030,REPAIRS AND MTCE - RESPONSIVE,2011-01-07,2940573,2100062054,500.00,SHEFFIELD HEALTH & SOCIAL CARE NHS,353994,Unclassified Non Trade,HOSPITALS
SOCIAL SERVICES LOCATION PLACE,9050,OTHER LOCAL AUTHORITIES,2011-01-07,2940997,80956570,1889.55,DONCASTER MBC,369105,Unclassified Non Trade,LOCAL GOVERNMENT
ALDINE HOUSE,5610,AGENCY STAFF,2011-01-07,2941046,T3230,615.00,NEAT EDUCATION,524828,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
FURNISHED ACCOMMODATION,8050,FLOOR COVERINGS,2011-01-07,2941065,14786,767.00,PYRAMID CARPETS,243612,Building Construction Materials,CARPETS & RUGS - RETAIL
SINGLE NON-EMERGENCY NUMBER,8440,FEE EXPENSES,2011-01-07,2941251,38133,28885.00,SOUTH YORKSHIRE POLICE,301616,Unclassified Non Trade,POLICE
CITY WIDE CONTRACTS,8440,FEE EXPENSES,2011-01-07,2943304,FDP0239,12049.82,FAMILY DEVELOPMENT PROJECT,315505,Social Community Care,CHILDCARE SERVICES
VSP DELIVER,9140,PRIVATE CONTRACTORS,2011-01-07,2943483,2526,2663.20,SHEFFIELD INDUSTRIAL MUSEUMS TRUST LTD,307272,Leisure Services,MUSEUMS
VSP DELIVER,9120,OTHER AGENCIES,2011-01-07,2943487,4234,704.55,IN TOUCH CARE LTD,382712,Human Resources,TRAINING SERVICES
VSP DELIVER,9120,OTHER AGENCIES,2011-01-07,2943488,4233,704.55,IN TOUCH CARE LTD,382712,Human Resources,TRAINING SERVICES
14-16 ENGAGEMENT PROGRAMME,9120,OTHER AGENCIES,2011-01-07,2943490,1972,5687.50,YOUTH ASSOCIATION SOUTH YORKSHIRE,313174,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PAYMENT HOLDING ACCOUNT,8350,MISCELLANEOUS EXPENSES,2011-01-07,2943502,375,499039.50,SHEFFIELD HOMES LTD,503889,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
OCCUPATIONAL HEALTH & SAFETY,8440,FEE EXPENSES,2011-01-07,2943553,1827,900.00,EEF OCCUPATIONAL HEALTH,456629,Medical,OCCUPATIONAL HEALTH
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-01-07,2943557,123013,600.00,MR A J LORD,486218,Legal Services,BARRISTERS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-01-07,2943558,126685,4575.00,MR CHARLES PREST,535858,Legal Services,BARRISTERS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-01-07,2943560,124614,650.00,MISS P STANISTREET,504926,Legal Services,BARRISTERS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-01-07,2943561,124741,1200.00,MISS D TIGHE,491150,Legal Services,BARRISTERS
CONTACT CONTRACTS,9280,CONTACT,2011-01-07,2943565,4102,4854.28,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2011-01-07,2943581,4101,4116.49,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
PUBLIC RIGHTS OF WAY,6390,OTHER HIGHWAY MAINTENANCE,2011-01-07,2943595,1852,800.00,STEEL VALLEY PROJECT,386046,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
MCA SUPPORT TEAM,8440,FEE EXPENSES,2011-01-07,2943601,12691,10761.50,SPEAKING UP,416217,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-01-07,2944035,124838,1950.00,MS S B NIJABAT,525913,Legal Services,BARRISTERS
TRANSPORT FLEET PASSENGER SERV,5610,AGENCY STAFF,2011-01-07,2944108,50812,1350.42,LYNX EMPLOYMENT SERVICES LTD,349384,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
SOCIAL MARKETING,8460,CONSULTANTS FEES,2011-01-07,2944136,2127,2250.00,STRATEGIC SOCIAL MARKETING LTD,527727,Facilities Management,MARKET RESEARCH
EMPLOYEE DEVELOPMENT,5750,EXTERNAL TRAINERS COSTS,2011-01-07,2944139,6014,14510.00,ORBIT SERVICES 2000 LTD,542726,Financial Services,DEBT COLLECTION AGENCIES
RESPONSIVE REPAIRS,6030,OTHER RESPONSIVE REPAIRS,2011-01-07,2944153,9762,3600.00,NATIONWIDE FIRE SPRINKLERS LTD,545083,Facilities Management,FIRE ALARM SYSTEMS
SHEFFIELD HOMES ACCOMODATION,8350,MISCELLANEOUS EXPENSES,2011-01-07,2944181,834654,940.46,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
SHEFFIELD HOMES ACCOMODATION,8350,MISCELLANEOUS EXPENSES,2011-01-07,2944184,835048,17632.38,DEL (CARBROOK) SHEFFIELD HOMES,394506,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
RESOURCES MANAGER,6280,HIRE OF PREMISES,2011-01-07,2944209,CONF022402,505.00,THE MEGA CENTRE,326348,Human Resources,CONFERENCE ROOMS & CENTRES
GENERAL ADMINISTRATION,8540,SECURITY SERVICES,2011-01-07,2944264,1760A,1046.53,CUSTODIA GROUP SERVICES,446203,Facilities Management,SECURITY SERVICES
GENERAL ADMINISTRATION,8540,SECURITY SERVICES,2011-01-07,2944267,1847A,1035.08,CUSTODIA GROUP SERVICES,446203,Facilities Management,SECURITY SERVICES
GENERAL ADMINISTRATION,8540,SECURITY SERVICES,2011-01-07,2944268,1876A,1035.08,CUSTODIA GROUP SERVICES,446203,Facilities Management,SECURITY SERVICES
TRANSPORT FLEET MANAGEMENT,7040,OTHER VEHICLE RUNNING COSTS,2011-01-07,2944323,2512,735.00,ASSETOUTLOOK (AN EAGLE-I-GROUP COMPANY),400376,Vehicles Not Buses,CAR SECURITY
TRANSPORT FLEET MANAGEMENT,7040,OTHER VEHICLE RUNNING COSTS,2011-01-07,2944326,2552,3019.92,ASSETOUTLOOK (AN EAGLE-I-GROUP COMPANY),400376,Vehicles Not Buses,CAR SECURITY
FOOTBALL WORLD CUP BID,8550,OTHER SERVICES,2011-01-07,2944349,21110,1050.00,LEDGARD JEPSON UK,306849,Facilities Management,ADVERTISING - AGENCIES
SHEFFIELD HOMES ACCOMODATION,8010,EQUIPMENT PURCHASE AND REPAIR,2011-01-07,2944350,1129150,769.73,CCS MEDIA LIMITED,481196,ICT,COMPUTER CONSUMABLES & STATION
VSP DELIVER,9140,PRIVATE CONTRACTORS,2011-01-07,2944370,3731,4371.99,HEELEY CITY FARM,301277,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-07,2944460,18425,5912.40,ACIDISATION CO LIMITED,414647,Environmental Services,WASTE DISPOSAL SERVICES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-07,2944461,18440,1182.48,ACIDISATION CO LIMITED,414647,Environmental Services,WASTE DISPOSAL SERVICES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-07,2944464,27646,1045.00,MARTIN HAGUE,205329,Construction,EXCAVATION & GROUNDWORK CONTRA
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-07,2944472,81354,806.00,HALL PLANT HIRE,435420,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-07,2944476,15935,2914.10,HITACHI CAPITAL INVOICE FINANCE,430983,Financial Services,FACTORING SERVICES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-07,2944479,82116,688.25,HALL PLANT HIRE,435420,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-07,2944485,82382,1144.00,HALL PLANT HIRE,435420,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-07,2944492,SF/I015979,7729.54,J C DECAUX UK LTD,205853,Facilities Management,ADVERTISING - OUTDOOR
PURCHASING LEARNING DISABILITI,9180,OTHER CLIENT EXPENDITURE,2011-01-07,2944550,J329667 090111,649.68,REDACTED PERSONAL DATA,328070,Social Community Care,HOME CARE SERVICES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-01-07,2944556,J332481 090111,1510.14,HOUSTEADS,361860,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-01-07,2944557,J332485 090111,4015.00,SCARSDALE GRANGE N.H,361915,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-01-07,2944558,J332484 090111,2653.00,RICHMOND HEIGHTS N.H.,361933,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-01-07,2944559,J329659 090111,2490.57,WESTBOURNE HOUSE,362111,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-01-07,2944560,J326862 090111,1532.00,RODNEY HOUSE CARE HOME,524698,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,SHORT TERM NURSING CARE,2011-01-07,2944561,J332463 121210,974.57,NORTHFIELD NURSING HOME,361770,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-01-07,2944563,J332464 121210,1500.00,NORTH HILL RESIDENTIAL HOME,362254,Social Community Care,RESIDENTIAL CARE HOMES
LEAVING CARE,9270,INDEPENDENT FOSTERING,2011-01-07,2944564,281350,772.38,FOSTER CARE ASSOCIATES LIMITED,328618,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2011-01-07,2944565,88443,900.00,SWIIS FOSTER CARE LTD.,349291,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2011-01-07,2944566,88444,900.00,SWIIS FOSTER CARE LTD.,349291,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT RES BLOCK PLACEMEN,9270,SECURE PLACEMENTS - WELFARE,2011-01-07,2944567,PRA054441,21930.00,NOTTINGHAMSHIRE COUNTY COUNCIL,510045,Unclassified Non Trade,LOCAL GOVERNMENT
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2011-01-07,2944568,4040000259,5890.12,EASTWOOD GRANGE PRIORY,534270,Unclassified Non Trade,SCHOOLS - SPECIAL
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2011-01-07,2944569,4040000264,3365.78,EASTWOOD GRANGE PRIORY,534270,Unclassified Non Trade,SCHOOLS - SPECIAL
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2011-01-07,2944571,70507,7071.45,BROADWOOD RESIDENTIAL LTD,544354,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2011-01-07,2944572,70508,3600.00,BROADWOOD RESIDENTIAL LTD,544354,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9440,CARELEAVERS,2011-01-07,2944578,500869,891.60,NORTHERN LIFE CARE LTD T/A UBU,207163,Social Community Care,RESIDENTIAL CARE HOMES
UASC/ASYLUM UNDER 16 BUDGET,9270,INDEPENDENT FOSTERING,2011-01-07,2944581,278879,3604.44,FOSTER CARE ASSOCIATES LIMITED,328618,Social Community Care,ADOPTION & FOSTERING
UASC/ASYLUM UNDER 16 BUDGET,9270,INDEPENDENT FOSTERING,2011-01-07,2944582,278880,3604.44,FOSTER CARE ASSOCIATES LIMITED,328618,Social Community Care,ADOPTION & FOSTERING
UASC/ASYLUM 16+ BUDGET,9270,INDEPENDENT FOSTERING,2011-01-07,2944583,13196,3482.36,TEAM FOSTERING,352082,Social Community Care,ADOPTION & FOSTERING
UASC/ASYLUM UNDER 16 BUDGET,9270,INDEPENDENT FOSTERING,2011-01-07,2944585,NFA34166,2791.60,NATIONAL FOSTERING AGENCY,432914,Social Community Care,ADOPTION & FOSTERING
UASC/ASYLUM PREVENTION & SUPPO,6160,GAS,2011-01-07,2944590,850000000000,534.76,BRITISH GAS,443401,Utilities,GAS COMPANIES
LEAVING CARE,9440,CARELEAVERS,2011-01-07,2944603,280787P,1578.00,THE GIRLS' DAY SCHOOL TRUST,507529,Education,EDUCATIONAL SERVICES
CONNEXIONS,9120,OTHER AGENCIES,2011-01-07,2944639,6004,6250.00,SHEFFIELD FUTURES,322702,Medical,COUNSELLING & ADVICE SERVICES
YOUTH SERVICES,9120,OTHER AGENCIES,2011-01-07,2944642,6003,266049.00,SHEFFIELD FUTURES,322702,Medical,COUNSELLING & ADVICE SERVICES
CONNEXIONS,9120,OTHER AGENCIES,2011-01-07,2944647,6002,263890.00,SHEFFIELD FUTURES,322702,Medical,COUNSELLING & ADVICE SERVICES
STOCKSBRIDGE LEISURE CENTRE,6160,GAS,2011-01-07,2944654,A3645626/S1870100,4091.46,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
KEY STAGE 4 - SPRING LANE,6160,GAS,2011-01-07,2944658,A3645620/S1862883,3499.02,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
CORPORATE MAIL,8570,POSTAGE & DELIVERY,2011-01-07,2944666,9032201187,6777.78,ROYAL MAIL GROUP PLC,295326,Mail Services,DELIVERY SERVICES
CORPORATE MAIL,8570,POSTAGE & DELIVERY,2011-01-07,2944670,9032148964,10458.20,ROYAL MAIL GROUP PLC,295326,Mail Services,DELIVERY SERVICES
KEY STAGE 4 - SPRING LANE,6160,GAS,2011-01-07,2944682,A3645620/S1862883,6595.37,BRITISH GAS BUSINESS,370790,Utilities,GAS COMPANIES
CASTLE MARKET OFFICES,6150,ELECTRICITY,2011-01-07,2944684,12105051360,793.45,E.ON,479524,Utilities,ELECTRICITY COMPANIES
LEARNING SUPPORT,8380,PHOTOCOPYING,2011-01-07,2944690,1097432735,773.54,KONICA MINOLTA BUSINESS SOLUTIONS EAST,206267,ICT,OFFICE EQUIPMENT MNFRS & DISTR
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-01-07,2944725,INV324733,941.76,NEWSTIME LIMITED,417522,Transport,DISTRIBUTION SERVICES
LIFELONG LEARNING MANAGER,8080,LIBRARY MATERIALS,2011-01-07,2944742,1207539,502.82,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
EFFICIENCY NORTH,8460,CONSULTANTS FEES,2011-01-07,2944752,DR/235,3066.42,PARKINSON PROCUREMENT SOLUTIONS LTD,487014,Consultancy,BUSINESS & MANAGEMENT CONSULTA
PRIVATE SECTOR HOUSING,8240,CONFERENCE EXPENSES,2011-01-07,2944762,43379,1070.00,NATIONAL HMO NETWORK,545897,Human Resources,CONFERENCE SERVICES
EAST SERVICE AREA CSS,8030,EQUIPMENT MAINTENANCE CONTRACT,2011-01-07,2944860,M39323,830.68,WILKIN ALARMS LTD,209529,Facilities Management,BURGLAR & INTRUDER ALARM SYSTE
LIFELONG LEARNING MANAGER,8080,MEDIA,2011-01-07,2945048,1205583,1205.05,BERTRAM LIBRARY SERVICES,418929,Education,EDUCATIONAL EQUIPMENT & SUPPLI
TRANSPORT FLEET MANAGEMENT,7030,VEHICLE EXCISE DUTY/OP LICENCE,2011-01-07,2945115,ERS INVOICE45045,820.00,VOSA,416211,Unclassified Non Trade,CENTRAL GOVERNMENT
CLAIMS,8740,MOTOR VEHICLE,2011-01-07,2945117,ERS INVOICE45047,1200.00,REDACTED PERSONAL DATA,545769,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CLAIMS,8740,MOTOR VEHICLE,2011-01-07,2945118,ERS INVOICE45048,2126.50,WINN SOLICITORS,543404,Legal Services,SOLICITORS
CLAIMS,8740,PUBLIC LIABILITY,2011-01-07,2945119,ERS INVOICE45049,547.00,DEPARTMENT FOR WORK & PENSIONS,326920,Unclassified Non Trade,CENTRAL GOVERNMENT
CLAIMS,8740,PUBLIC LIABILITY,2011-01-07,2945121,ERS INVOICE45051,3617.06,YEDL,349525,Utilities,ELECTRICITY COMPANIES
CLAIMS,8740,MOTOR VEHICLE,2011-01-07,2945122,ERS INVOICE45052,834.40,PROVIDENT INSURANCE PLC,545948,Unclassified Trade,COMPENSATION CLAIMS
STRATEGIC FINANCE,8350,MISCELLANEOUS EXPENSES,2011-01-07,2945124,ERS INVOICE45054,16031.19,CSS (HULL) LTD,545950,Consultancy,ELECTRICAL ENGINEERS
ECAMPUS,8420,ADVERTISING AND PUBLICITY,2011-01-07,2945162,296788,500.00,OVE ARUP & PARTNERS LTD,328260,Consultancy,ENGINEERS - CONSULTING
ECAMPUS,8460,CONSULTANTS FEES,2011-01-07,2945175,MSM/4872,2490.00,GARDINER & THEOBALD LLP,480727,Consultancy,QUANTITY SURVEYORS
ECAMPUS,8460,CONSULTANTS FEES,2011-01-07,2945177,MSM/4871,2160.00,GARDINER & THEOBALD LLP,480727,Consultancy,QUANTITY SURVEYORS
PRIMARY DEPUTY HEADS,8240,CONFERENCE EXPENSES,2011-01-07,2945185,0514-10461,13518.68,DE VERE OULTON HALL,403610,Facilities Management,HOTELS
WEST SA - CIN S17,9270,CARELEAVERS INDEPENDENT LIVING,2011-01-07,2945225,ERS INVOICE45057,800.00,NETTO FOOD STORES,330381,Catering,SUPERMARKETS
MINOR WORK GRANTS,1165,NC&A OTHER,2011-01-07,2945226,ERS INVOICE45058,2000.00,GOLDGLAZE LTD,528255,Construction,DOUBLE GLAZING INSTALLERS
MINOR WORK GRANTS,1165,NC&A OTHER,2011-01-07,2945227,ERS INVOICE45059,1310.13,GOLDGLAZE LTD,528255,Construction,DOUBLE GLAZING INSTALLERS
MINOR WORK GRANTS,1165,NC&A OTHER,2011-01-07,2945228,ERS INVOICE45060,2000.00,THERMOLAST ROOFING LTD.,209009,Construction,ROOFING SERVICES
MINOR WORK GRANTS,1165,NC&A OTHER,2011-01-07,2945229,ERS INVOICE45061,2000.00,THERMOLAST ROOFING LTD.,209009,Construction,ROOFING SERVICES
DISABLED GRANTS,1165,NC&A OTHER,2011-01-07,2945230,ERS INVOICE45062,5115.50,BANCROFT PLUMBING & HEATING LTD,398394,Construction,PLUMBERS
DISABLED GRANTS,1165,NC&A OTHER,2011-01-07,2945231,ERS INVOICE45063,1601.00,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
DISABLED GRANTS,1165,NC&A OTHER,2011-01-07,2945232,ERS INVOICE45064,4456.00,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
CALDERDALE RHB LOANS HAL,1194,OTHER FEES,2011-01-07,2945244,ERS INVOICE45076,7184.79,CALDERDALE MBC,460421,Unclassified Non Trade,LOCAL GOVERNMENT
CALDERDALE RHB LOANS HAL,1194,OTHER FEES,2011-01-07,2945246,ERS INVOICE45078,862.17,CALDERDALE MBC,460421,Unclassified Non Trade,LOCAL GOVERNMENT
WAKEFIELD RHB LOANS HAL,1194,OTHER FEES,2011-01-07,2945248,ERS INVOICE45080,6190.00,WEST YORKSHIRE WINDOWS LTD,513972,Building Construction Materials,DOUBLE GLAZING SUPPLIERS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-07,2945527,1147,535.50,FERN GLOBAL LTD,517222,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-01-07,2945529,28662,580.00,TESTCONSULT LIMITED,541298,Environmental Services,LABORATORIES
TREE MANAGEMENT,1165,NC&A OTHER,2011-01-10,2898509,2597,5850.00,UNDERWOOD TREE SURGEONS LTD,306742,Environmental Services,TREE WORK & FORESTRY SERVICES
EARLY YEARS,8040,LEARNING RESOURCES,2011-01-10,2916567,92042308,503.50,GALT EDUCATION & PRE-SCHOOL,205062,Education,EDUCATIONAL EQUIPMENT & SUPPLI
TREES & WOODLAND EDUCATION,8060,MATERIALS AND SUPPLIES GENERAL,2011-01-10,2923543,874,550.00,TINSLEY TREE PROJECT,387262,Unclassified Non Trade,COMMUNITY PROJECTS
SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2011-01-10,2925845,4,5091.68,ASPERGERS CHILDREN & CARERS TOGETHER,450501,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
DIRECT PAYMENTS & ILF TEAM,8440,FEE EXPENSES,2011-01-10,2927050,UKCGSI-106127,12358.00,A4E LTD,326975,Consultancy,BUSINESS & MANAGEMENT CONSULTA
BRIGHTSIDE/SHIREGREEN COM FORE,8060,MATERIALS AND SUPPLIES GENERAL,2011-01-10,2927111,404102,1526.10,FRANK P MATHEWS,383718,Unclassified Trade,FARMING - CROPS
WOODLAND ESTATE,6370,GROUNDS MTCE AND ARBORICULTURE,2011-01-10,2930107,1359,2600.00,ANDERSON TREE CARE LTD,316084,Environmental Services,TREE WORK & FORESTRY SERVICES
SHEFFIELD HOMES TREES,8440,FEE EXPENSES,2011-01-10,2930281,973,1098.00,DRONFIELD TREE SERVICES LTD,405525,Environmental Services,TREE WORK & FORESTRY SERVICES
GATEWAY RESETTLEMENT PROGRAMME,8440,FEE EXPENSES,2011-01-10,2932161,12873,1041.25,LANGUAGE LINE LIMITED,206348,Human Resources,TRANSLATORS & INTERPRETERS
SHEFFIELD HOMES TREES,8440,FEE EXPENSES,2011-01-10,2932210,1811,1720.00,CHARLESWORTH TREE SURGERY,425383,Environmental Services,TREE WORK & FORESTRY SERVICES
RIVER CORRIDORS SOUTH,8440,FEE EXPENSES,2011-01-10,2935405,OCF10/0008,2000.00,OWLTHORPE COMMUNITY FORUM,518813,Unclassified Non Trade,CLINICS - N.H.S.
HERITAGE WOODLANDS,8260,WOODLAND DEVELOPMENT EXPENSES,2011-01-10,2935483,40526,2000.00,GLEADLESS VALLEY WILDLIFE TRUST,418148,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
HERITAGE WOODLANDS,8260,WOODLAND DEVELOPMENT EXPENSES,2011-01-10,2935491,1040,1456.34,H N TREES LTD,317072,Environmental Services,TREE WORK & FORESTRY SERVICES
POLICY & SERVICE IMPROVEMENT,8440,FEE EXPENSES,2011-01-10,2936321,17016,2879.95,ST MARY'S  CHURCH & COMMUNITY CENTRE,315347,Unclassified Non Trade,PLACES OF WORSHIP
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-01-10,2936382,033.10.10,570.25,DOUGLAS H SAVAGE,337719,Unclassified Trade,DETECTIVE AGENCIES
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-01-10,2936635,126410,1977.50,MISS KERRIE BROUGHTON,463554,Legal Services,BARRISTERS
