Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
DISABLED GRANTS,1165,NC&A OTHER,2011-04-18,3018190,ERS INVOICE49924,2379.00,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
DISABLED GRANTS,1165,NC&A OTHER,2011-04-18,3018191,ERS INVOICE49925,628.07,BANCROFT PLUMBING & HEATING LTD,398394,Construction,PLUMBERS
SAFER COMMUNITIES PARTNERSHIP,9120,OTHER AGENCIES,2011-04-18,3018192,ERS INVOICE49926,3000.00,PAN SHEFFIELD PCSO,470028,Unclassified Non Trade,POLICE
SAFER COMMUNITIES PARTNERSHIP,9120,OTHER AGENCIES,2011-04-18,3018193,ERS INVOICE49927,6887.00,PAN SHEFFIELD PCSO,470028,Unclassified Non Trade,POLICE
SAFER COMMUNITIES PARTNERSHIP,9120,OTHER AGENCIES,2011-04-18,3018194,ERS INVOICE49928,2900.00,PAN SHEFFIELD PCSO,470028,Unclassified Non Trade,POLICE
DISABLED GRANTS,1165,NC&A OTHER,2011-04-18,3018201,ERS INVOICE49935,783.60,YORKSHIRE HOUSING FOUNDATION,331371,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
DISABLED GRANTS,1165,NC&A OTHER,2011-04-18,3018203,ERS INVOICE49937,508.62,YORKSHIRE HOUSING FOUNDATION,331371,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
DISABLED GRANTS,1165,NC&A OTHER,2011-04-18,3018204,ERS INVOICE49938,570.90,YORKSHIRE HOUSING FOUNDATION,331371,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
DISABLED GRANTS,1165,NC&A OTHER,2011-04-18,3018205,ERS INVOICE49939,1437.25,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
MINOR WORK GRANTS,1165,NC&A OTHER,2011-04-18,3018206,ERS INVOICE49940,2000.00,PVC DEVELOPMENTS,379262,Construction,DOUBLE GLAZING INSTALLERS
CA DISCRETIONARY BUDGET,9120,OTHER AGENCIES,2011-04-18,3018207,ERS INVOICE49941,2339.00,ZEST,492467,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
DISABLED GRANTS,1165,NC&A OTHER,2011-04-18,3018210,ERS INVOICE49944,599.40,YORKSHIRE HOUSING FOUNDATION,331371,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
DISABLED GRANTS,1165,NC&A OTHER,2011-04-18,3018211,ERS INVOICE49945,639.24,YORKSHIRE HOUSING FOUNDATION,331371,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
DEVELOPMENT CONTROL,8470,LEGAL FEES,2011-04-18,3018215,ERS INVOICE49949,2334.56,DLP PLANNING LTD,546528,Consultancy,TOWN PLANNING CONSULTANTS
PURCHASING LEARNING DISABILITI,9200,SHORT TERM RESIDENTIAL CARE,2011-04-19,2998139,4666,2040.64,LIVERPOOL PERSONAL SERVICE SOCIETY (INC),506692,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LIVING NEIGHBOURHOODS,1175,INFR SUB CONTRACTORS,2011-04-19,2999233,2100050154,1999.50,SHEFFIELD PRIMARY CARE TRUST,504799,Unclassified Non Trade,HEALTH AUTHORITIES
CRYSTAL PEAKS,6270,SERVICE / PFI UNITARY CHARGE,2011-04-19,3000268,901960,26307.08,CUSHMAN & WAKEFIELD,461760,Consultancy,SURVEYORS & VALUERS
RECRUITMENT,8400,PUBLICATIONS AND PERIODICALS,2011-04-19,3001451,INV0314117,3647.50,OPP LTD,510069,Human Resources,HUMAN RESOURCES
CRYSTAL PEAKS,6270,SERVICE / PFI UNITARY CHARGE,2011-04-19,3003170,500771/000781,28111.20,CUSHMAN & WAKEFIELD,461760,Consultancy,SURVEYORS & VALUERS
DIRECTORATE,8440,FEE EXPENSES,2011-04-19,3005742,350001176,14785.92,DEPARTMENT FOR EDUCATION & EMPLOYMENT,370598,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
HOUSING INDEPENDENCE SERVICE,8460,CONSULTANTS FEES,2011-04-19,3008870,950848,24134.55,HOMELESS LINK,422661,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
GRAVES TENNIS & LEISURE CENTRE,8620,COMPUTER CONSUMABLES,2011-04-19,3011493,3017039,2490.50,SHEFFIELD INTERNATIONAL VENUES (EIS),285674,Leisure Services,SPORTS GROUNDS & STADIUMS
GRAVES TENNIS & LEISURE CENTRE,8620,COMPUTER MAINTENANCE,2011-04-19,3011495,3016973,3507.00,SHEFFIELD INTERNATIONAL VENUES (EIS),285674,Leisure Services,SPORTS GROUNDS & STADIUMS
GRAVES TENNIS & LEISURE CENTRE,8620,ICT LEASE/RENTALS,2011-04-19,3012480,3014660,5009.82,SHEFFIELD INTERNATIONAL VENUES (EIS),285674,Leisure Services,SPORTS GROUNDS & STADIUMS
DRUG & SUBSTANCE,9120,OTHER AGENCIES,2011-04-19,3012493,40627,1500.00,POINT BLANK THEATRE COMPANY,411539,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PREVENTATIVE MAINT & STAT TEST,6020,ELECTRICAL INSPECTION/REPAIRS,2011-04-19,3012755,173502,684.00,PHS COMPLIANCE,493368,Environmental Services,GAS & ELECTRICAL TESTING & INS
OCCUPATIONAL THERAPISTS,7160,CAR PARKING SPACES AND FEES,2011-04-19,3013701,293665/1,21192.69,NATIONAL CAR PARKS LTD,475798,Traffic Management,CAR PARKING & GARAGING
THORNBRIDGE OUTDOOR CENTRE,6090,WASTE DISPOSAL,2011-04-19,3014703,80572230,564.98,DERBYSHIRE DALES DISTRICT COUNCIL,325291,Unclassified Non Trade,LOCAL GOVERNMENT
SCC BALANCE SHEET,1540,DEMOLITION CONTROL ACCOUNT,2011-04-19,3015009,11226,2900.00,CORDTAPE ENVIRONMENTAL SERVICES LIMITED,421983,Construction,ASBESTOS SURVEYS & REMOVALS
CARERS GRANT LD,9160,PARTNERSHIP CONTRACTS,2011-04-19,3015232,1594,17656.00,SHEFFIELD MENCAP & GATEWAY,328741,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-04-19,3015565,126108,2550.00,MR A M WYNNE,487888,Legal Services,BARRISTERS
THORNBRIDGE OUTDOOR CENTRE,6020,REPAIRS AND MTCE - PROGRAMMED,2011-04-19,3015572,MI680309CO,2103.38,BRITISH GAS SERVICES (COMMERCIAL) LIMITE,482919,Construction,GAS SERVICE ENGINEERS
OCCUPATIONAL HEALTH & SAFETY,8440,FEE EXPENSES,2011-04-19,3015588,2100,1350.00,EEF OCCUPATIONAL HEALTH,456629,Medical,OCCUPATIONAL HEALTH
LD PARTNERSHIP CONTRACTS,9160,PARTNERSHIP CONTRACTS,2011-04-19,3015641,1592,10925.00,SHEFFIELD MENCAP & GATEWAY,328741,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CARERS GRANT LD,9160,PARTNERSHIP CONTRACTS,2011-04-19,3015643,1593,11661.00,SHEFFIELD MENCAP & GATEWAY,328741,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CITY CENTRE PROMOTIONAL PLAN,8440,FEE EXPENSES,2011-04-19,3015726,INV08927,6908.00,WORLD SNOOKER LIMITED,396143,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
SECURE PLACEMENTS,9270,SECURE PLACEMENTS - REMAND,2011-04-19,3015745,SI11-11-1295,1284.00,YOUTH JUSTICE BOARD FOR,346047,Unclassified Non Trade,CENTRAL GOVERNMENT
GYPSY AND TRAVELLER SITES,8010,EQUIPMENT PURCHASE AND REPAIR,2011-04-19,3015924,909725,10080.00,PORTABLE OFFICES (HIRE) LIMITED,546388,Construction,BUILDINGS - SECTIONAL & PORTAB
LD ACCESS & REVIEWING TEAM,5610,AGENCY STAFF,2011-04-19,3016196,2100063387,3738.08,SHEFFIELD CARE TRUST (SP),366826,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-04-19,3016204,196479,990.00,PHIL BOOTH,509826,Legal Services,BARRISTERS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2011-04-19,3016206,187582,650.00,PHIL BOOTH,509826,Legal Services,BARRISTERS
CORONIAL SERVICES,8440,TOXICOLOGY FEES,2011-04-19,3016222,4000277130,1245.00,SHEFFIELD TEACHING HOSPITALS NHS TRUST,299675,Unclassified Non Trade,HOSPITALS
CORONIAL SERVICES,8550,OTHER SERVICES,2011-04-19,3016227,2100132906,2407.00,SHEFFIELD CHILDRENS HOSPITAL,489904,Unclassified Non Trade,HOSPITALS
CORONIAL SERVICES,8100,RECHARGEABLE PURCHASES,2011-04-19,3016232,6011989,6604.80,BARNSLEY HOSPITAL NHS FT,308864,Unclassified Non Trade,HOSPITALS
GRAVES TENNIS & LEISURE CENTRE,6110,CLEANING/DOMESTIC MAT./SUPPLY,2011-04-19,3016240,31SI460794,574.73,BRENNTAG UK LIMITED,205419,Unclassified Trade,CHEMICAL MNFRS
CATERING CONTRACT,8420,ADVERTISING AND PUBLICITY,2011-04-19,3016281,SCTV2501,4750.00,NICE TV LTD,509011,Leisure Services,TV & RADIO PRODUCTION SERVICES
HOLDBACK A/C SCT,8050,FURNITURE PURCHASES,2011-04-19,3016379,6434,1710.00,GOODMAN SPARKS LTD,205189,Cleaning and Janitorial,LAUNDRY EQUIPMENT MNFRS & SUPP
CARBROOK HALL,6020,REPAIRS AND MTCE - PROGRAMMED,2011-04-19,3016425,57233910,579.10,PHS GROUP PLC,207528,Cleaning and Janitorial,TOWEL SUPPLY & WASHROOM SERVIC
LOCAL HOUSING COMPANY,1146,L&B PROFESSIONAL FEES,2011-04-19,3016511,57189148,6038.81,DLA PIPER UK LLP,204413,Legal Services,SOLICITORS
ALDINE HOUSE,9120,OTHER AGENCIES,2011-04-19,3016611,201312,1441.25,VOICE,328689,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
A.P. JOINT INVESTIGATIONS,8440,FEE EXPENSES,2011-04-19,3016699,1103008,746.80,ZOE LODRICK LTD,550285,Human Resources,CONFERENCE SERVICES
MANOR FIELDS GATEWAY,1194,OTHER FEES,2011-04-19,3016704,2823,2032.00,GREEN ESTATE LTD,388189,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ALDINE HOUSE,8130,CATERING SUPPLIES,2011-04-19,3016724,16512889,614.51,DBC FOODSERVICE,409111,Catering,CATERING FOOD & DRINK SUPPLIER
GRAVES TENNIS & LEISURE CENTRE,8020,EQUIPMENT LEASE/ RENTAL/ HIRE,2011-04-19,3016938,12722,646.49,ANWAY WASHROOM SOLUTIONS,467283,Cleaning and Janitorial,CLEANING MATERIALS & EQUIPMENT
TREES & WOODLANDS RECH WORKS,8440,FEE EXPENSES,2011-04-19,3016952,1022,1029.00,DRONFIELD TREE SERVICES LTD,405525,Environmental Services,TREE WORK & FORESTRY SERVICES
LIVING NEIGHBOORHOODS-SCHOOLS,8440,FEE EXPENSES,2011-04-19,3017099,258,2588.00,ROLLAPALUZA LTD,530397,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
VACANT PROPERTIES,6020,REPAIRS AND MTCE - PROGRAMMED,2011-04-19,3017176,960761,621.49,OTIS LTD,318292,Construction,LIFT MNFRS
HOUSING SOLUTIONS ADMIN,8620,COMPUTER SOFTWARE LICENCES,2011-04-19,3017289,206932,650.00,SHELTER,453461,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ESTATE SERVICES,6090,TIPPING COSTS,2011-04-19,3017298,29053,5785.00,MARTIN HAGUE,205329,Construction,EXCAVATION & GROUNDWORK CONTRA
P&FM CLIENT,8460,CONSULTANTS FEES,2011-04-19,3017302,1201,950.00,BDA CONSULTING,540117,Consultancy,BUSINESS & MANAGEMENT CONSULTA
PROJECT MANAGEMENT - SCHEME,8350,MISCELLANEOUS EXPENSES,2011-04-19,3017322,1007702,4719.15,SCHMIDT HAMMER LASSEN,485508,Consultancy,ARCHITECTS
PROJECT MANAGEMENT - SCHEME,8350,MISCELLANEOUS EXPENSES,2011-04-19,3017323,1007595,4719.15,SCHMIDT HAMMER LASSEN,485508,Consultancy,ARCHITECTS
PROJECT MANAGEMENT - SCHEME,8350,MISCELLANEOUS EXPENSES,2011-04-19,3017326,1007532,4719.15,SCHMIDT HAMMER LASSEN,485508,Consultancy,ARCHITECTS
SHEFFIELD EMPLOYABILITY PROJEC,9120,OTHER AGENCIES,2011-04-19,3017536,16002,12800.00,THE SOURCE AT MEADOWHALL,350485,Human Resources,TRAINING CENTRES
SCC BALANCE SHEET,1540,DEMOLITION CONTROL ACCOUNT,2011-04-19,3017537,YD20117491,506.35,YEDL,349525,Utilities,ELECTRICITY COMPANIES
CORONIAL SERVICES,8090,BEREAVEMENT SUPPLIES,2011-04-19,3017708,S44914-00310,2848.00,CO-OPERATIVE FUNERALCARE,204084,Environmental Services,FUNERAL SERVICES
FOOD HYGIENE PLUS HEALTH & SAF,5750,TRAINING EXPENDITURE,2011-04-19,3017710,6598,550.00,AE TECHNOLOGY TRANSFER,537616,Human Resources,TRAINING SERVICES
ELECTORAL REGISTRATION,8370,PRINTING,2011-04-19,3017729,69430,7056.10,FACILITIES & CORPORATE SOLUTIONS LTD,204806,Facilities Management,DIRECT MAIL
LD PARTNERSHIP CONTRACTS,9160,PARTNERSHIP CONTRACTS,2011-04-19,3017740,4091,8940.00,HEELEY CITY FARM TRUST,346386,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CENTRAL SUPPORT COSTS,8270,SUBSCRIPTIONS,2011-04-19,3017749,57788,19615.75,EDUCATIONAL RECORDING AGENCY LTD,322412,Legal Services,COPYRIGHT AGENTS
SHEAF SQ/HOWARD ST,6020,REPAIRS AND MTCE - PROGRAMMED,2011-04-19,3017798,50591,500.91,OCMIS IRRIGATION (UK) LTD.,395558,Unclassified Trade,IRRIGATION SYSTEMS
PEACE GARDENS,6020,REPAIRS AND MTCE - PROGRAMMED,2011-04-19,3017800,50588,500.91,OCMIS IRRIGATION (UK) LTD.,395558,Unclassified Trade,IRRIGATION SYSTEMS
CENTRAL AREA ESTATE OFFICERS,8010,EQUIPMENT PURCHASE AND REPAIR,2011-04-19,3017857,SI/01530902,1110.00,NOMIX ENVIRO,207128,Unclassified Trade,CHEMICALS & ALLIED PRODUCTS
PERFORMANCE PLANNING,8330,TENANTS SATISFACTION SURVEY,2011-04-19,3017939,211,2079.00,VIEWPOINT RESEARCH COMMUNITY INTEREST CO,511698,Facilities Management,MARKET RESEARCH
ALMO ASBESTOS SURVEYS,1157,DWELLINGS MAIN CONTRACT,2011-04-19,3017955,96057,544.00,TERSUS GROUP,331770,Construction,ASBESTOS SURVEYS & REMOVALS
EMPLOYEE DEVELOPMENT,5750,EXTERNAL TRAINERS COSTS,2011-04-19,3017962,INV532955,850.00,POSTURITE (UK) LTD.,207615,Consultancy,ERGONOMICS
PERFORMANCE PLANNING,8330,TENANTS SATISFACTION SURVEY,2011-04-19,3018034,210,1150.00,VIEWPOINT RESEARCH COMMUNITY INTEREST CO,511698,Facilities Management,MARKET RESEARCH
YOUTH OFFENDING SERVICE,9120,OTHER AGENCIES,2011-04-19,3018046,2100050705,6116.00,SHEFFIELD PCT,455606,Unclassified Non Trade,HEALTH AUTHORITIES
BURGLAR ALARMS,6030,REPAIRS TO TENANTED PROPERTIES,2011-04-19,3018057,RESPONSIVE/099/11,3549.89,TELSTAR SECURITY,299814,Facilities Management,SECURITY EQUIPMENT
SUST TRANSPORT INCENTIVE,1161,NC&A MAIN CONTRACT,2011-04-19,3018059,CQ0011/2,11150.00,COUNTER CONTEXT LTD,506023,Facilities Management,PUBLIC RELATIONS CONSULTANTS
SCC BALANCE SHEET,1540,DEMOLITION CONTROL ACCOUNT,2011-04-19,3018064,77536,1375.00,HAGUE PLANT LTD,205330,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
NORTH AREA MANAGEMENT FEE,5610,AGENCY STAFF,2011-04-19,3018073,650559,624.80,VENN GROUP,526014,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
GENERAL CITY WIDE EXPENDITURE,1165,NC&A OTHER,2011-04-19,3018104,8841361287,2855.49,NPOWER (METERPLUS),464845,Utilities,ELECTRICITY COMPANIES
SHARROW ALMO WORKS,1165,NC&A OTHER,2011-04-19,3018106,10090292,66758.63,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
SHARROW ALMO WORKS,1165,NC&A OTHER,2011-04-19,3018107,10090293,31365.90,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
STANIFORTH ROAD WORKSHOPS,7010,ROUTINE VEHICLE REPAIR & MTCE,2011-04-19,3018109,302588,969.63,GEMCO LTD,456826,Vehicles Not Buses,GARAGE SERVICES
LD PARTNERSHIP CONTRACTS,9160,PARTNERSHIP CONTRACTS,2011-04-19,3018118,SCCSUFA2/Q1,14323.00,SHEFFIELD CITIZEN ADVOCACY,329510,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
YOUTH JUSTICE ISSP GRANT,7140,PUBLIC TRANSPORT COSTS,2011-04-19,3018133,SL0060765,1430.40,SYPTE,208757,Transport,BUS & COACH OPERATORS & STATIO
INTENSIVE INTERVENTION PROJECT,9120,OTHER AGENCIES,2011-04-19,3018134,2085,2015.00,EMPLOYMENT & TRAINING LINKS LIMITED,493491,Human Resources,TRAINING SERVICES
COMPLEX NEEDS,5610,AGENCY STAFF,2011-04-19,3018154,2100063412,5188.00,SHEFFIELD CARE TRUST (SP),366826,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
IT DEVELOPMENT,8620,COMPUTER MAINTENANCE,2011-04-19,3018157,2100063413,7147.00,SHEFFIELD HEALTH & SOCIAL CARE NHS,353994,Unclassified Non Trade,HOSPITALS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018376,1103/19063,885.75,HATHER PLANT HIRE LIMITED,493155,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018377,7929,2090.00,AMK FENCE-IN  LTD,202934,Construction,FENCING CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018378,P13086,3755.00,POWER PLANE LIMITED,504430,Construction,ROAD CONSTRUCTION CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018379,P13087,4555.00,POWER PLANE LIMITED,504430,Construction,ROAD CONSTRUCTION CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018380,P13088,4555.00,POWER PLANE LIMITED,504430,Construction,ROAD CONSTRUCTION CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018381,P13089,1250.00,POWER PLANE LIMITED,504430,Construction,ROAD CONSTRUCTION CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018382,P13090,1745.00,POWER PLANE LIMITED,504430,Construction,ROAD CONSTRUCTION CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018383,P13091,3755.00,POWER PLANE LIMITED,504430,Construction,ROAD CONSTRUCTION CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018384,P13092,2145.00,POWER PLANE LIMITED,504430,Construction,ROAD CONSTRUCTION CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018385,P13093,1250.00,POWER PLANE LIMITED,504430,Construction,ROAD CONSTRUCTION CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018386,P13094,3755.00,POWER PLANE LIMITED,504430,Construction,ROAD CONSTRUCTION CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018387,1488,550.00,ANDERSON TREE CARE LTD,316084,Environmental Services,TREE WORK & FORESTRY SERVICES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018388,V27578NR,3282.42,CEMEX UK MATERIALS LTD,385471,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018389,V27579NR,27308.88,CEMEX UK MATERIALS LTD,385471,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018390,V27580NR,3406.92,CEMEX UK MATERIALS LTD,385471,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018391,V27581NR,4620.40,CEMEX UK MATERIALS LTD,385471,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018392,V27584NR,5206.10,CEMEX UK MATERIALS LTD,385471,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018393,V27586NR,2404.36,CEMEX UK MATERIALS LTD,385471,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018394,V27587NR,16855.72,CEMEX UK MATERIALS LTD,385471,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2011-04-19,3018395,V27592NR,51174.99,CEMEX UK MATERIALS LTD,385471,Building Construction Materials,CONCRETE & MORTAR READY MIXED
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2011-04-19,3018406,J359968 010511,6376.86,HADDON COURT NURSING HOME,361916,Social Community Care,NURSING HOMES
CYCLICAL REPAIRS,6020,LEGIONELLA MONITORING,2011-04-19,3018407,10616814,828.98,RENTOKIL INITIAL UK LTD,437082,Cleaning and Janitorial,CLEANING SERVICES - COMMERCIAL
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-04-19,3018408,J359729 010511,3738.00,MIMOSA HEALTHCARE LIMITED,362253,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-04-19,3018409,J359970 010511,1678.43,HEELEY BANK CARE HOME,362923,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-04-19,3018411,J345535 060311,2100.85,IDEAL CARE HOMES,524235,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-04-19,3018411,J345535 060311,1935.00,IDEAL CARE HOMES,524235,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-04-19,3018412,J349452 030411,5267.85,IDEAL CARE HOMES,524235,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-04-19,3018412,J349452 030411,54413.00,IDEAL CARE HOMES,524235,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2011-04-19,3018413,J357353 010511,52678.14,IDEAL CARE HOMES,524235,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-04-19,3018415,J358774 030411,9410.86,BALMORAL NURSING HOME,361851,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-04-19,3018416,J358769 030411,716.00,ASH HOUSE RESIDENTIAL HOME,361901,Social Community Care,RESIDENTIAL CARE HOMES
DRUG & ALCOHOL MH -PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2011-04-19,3018417,J357004 030411,3680.00,SHEFF ALCOHOL ADV.SERVICE,361777,Medical,ALCOHOL MISUSE - ADVICE & COUN
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2011-04-19,3018418,J358770 030411,774.00,COTLEIGH,361811,Social Community Care,RESIDENTIAL CARE HOMES
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2011-04-19,3018422,92919,874.00,SWIIS FOSTER CARE LTD.,349291,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2011-04-19,3018423,92920,920.00,SWIIS FOSTER CARE LTD.,349291,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2011-04-19,3018424,92921,900.00,SWIIS FOSTER CARE LTD.,349291,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2011-04-19,3018425,92922,900.00,SWIIS FOSTER CARE LTD.,349291,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2011-04-19,3018426,74050211,3590.44,NOTTINGHAM CITY COUNCIL,471064,Unclassified Non Trade,LOCAL GOVERNMENT
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2011-04-19,3018427,74050220,3590.44,NOTTINGHAM CITY COUNCIL,471064,Unclassified Non Trade,LOCAL GOVERNMENT
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2011-04-19,3018428,23598,500.00,THE KEYS GROUP,325353,Social Community Care,CHILDREN'S HOMES
INDEPENDENT RESIDENTAL PLACEME,9270,CARELEAVERS ACCOMMODATION,2011-04-19,3018429,SR02095284,15432.84,THE NATIONAL AUTISTIC SOCIETY,334778,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT RESIDENTAL PLACEME,9270,CARELEAVERS ACCOMMODATION,2011-04-19,3018430,SRO2095226,10874.53,THE NATIONAL AUTISTIC SOCIETY,334778,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2011-04-19,3018431,739,10490.20,KAMINA HOUSE PART OF PENARTH GROUP,519983,Unclassified Non Trade,SCHOOLS - SPECIAL
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-04-19,3018434,J359972 010511,3401.70,REDACTED PERSONAL DATA,541882,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-04-19,3018435,J359973 010511,2212.00,REDACTED PERSONAL DATA,549474,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-04-19,3018436,J359974 010511,1892.80,REDACTED PERSONAL DATA,549533,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2011-04-19,3018438,A1642/1,2013.92,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2011-04-19,3018439,A1686,1277.28,AUTISM PLUS LTD,330606,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
