Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
CWD INDEPENDENT PLACEMENTS,9270,CARELEAVERS ACCOMMODATION,2012-07-25,3303150,5381,42788.56,OVERLEY HALL SCHOOL,423159,Unclassified Non Trade,SCHOOLS - SPECIAL
CWD INDEPENDENT PLACEMENTS,9270,CARELEAVERS ACCOMMODATION,2012-07-25,3303151,5382,42521.88,OVERLEY HALL SCHOOL,423159,Unclassified Non Trade,SCHOOLS - SPECIAL
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2012-07-25,3303152,826,15972.76,REDACTED PERSONAL DATA,326884,Social Community Care,CHILDCARE SERVICES
CONTRACT,6210,RENTS,2012-07-25,3303343,MPA20120712140 10,812.50,FLORENCE RODRIGUES,518981,Unclassified Trade,PROPERTY & ESTATE MANAGEMENT
CONTRACT,6210,RENTS,2012-07-25,3303346,MPA20120712140 13,975.00,J A SAVVA,510440,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303347,MPA20120712140 14,650.00,VENTROMADE LTD,449361,Construction,PROPERTY DEVELOPERS
CONTRACT,6210,RENTS,2012-07-25,3303349,MPA20120712140 16,800.00,CAPITAL PROPERTIES,478220,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303350,MPA20120712140 17,812.50,REDACTED PERSONAL DATA,553376,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CONTRACT,6210,RENTS,2012-07-25,3303351,MPA20120712140 18,800.00,CAPITAL PROPERTIES,478220,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303352,MPA20120712140 19,1137.50,REDACTED PERSONAL DATA,553375,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CONTRACT,6210,RENTS,2012-07-25,3303353,MPA20120712140 2,650.00,STEPHEN GEARY,511645,Unclassified Trade,PROPERTY & ESTATE MANAGEMENT
CONTRACT,6210,RENTS,2012-07-25,3303360,MPA20120712140 26,1183.00,BRAD TATE,518499,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303361,MPA20120712140 27,512.88,PROPERTY PARTNERS,535657,Financial Services,PROPERTY INVESTMENTS
CONTRACT,6210,RENTS,2012-07-25,3303363,MPA20120712140 29,975.00,IMRAN RAFIQUE,519863,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303365,MPA20120712140 30,650.00,CAPITAL PROPERTIES,478220,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303366,MPA20120712140 31,812.50,MR T JEFFCOATE,516245,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303367,MPA20120712140 32,650.00,IMRAN RAFIQUE,519863,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303372,MPA20120712140 37,650.00,CAPITAL PROPERTIES,478220,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303373,MPA20120712140 38,1137.50,M S GHAZI,513558,Unclassified Trade,PROPERTY & ESTATE MANAGEMENT
CONTRACT,6210,RENTS,2012-07-25,3303375,MPA20120712140 4,650.00,STEPHEN GEARY,511645,Unclassified Trade,PROPERTY & ESTATE MANAGEMENT
CONTRACT,6210,RENTS,2012-07-25,3303377,MPA20120712140 41,975.00,J A & A L LAWRENCE,511472,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303378,MPA20120712140 42,812.50,J A & A L LAWRENCE,511472,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303379,MPA20120712140 43,875.00,EXCELL LETTINGS & MANAGEMENT LTD,547611,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303380,MPA20120712140 44,650.00,CAPITAL PROPERTIES,478220,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303381,MPA20120712140 45,585.00,EXCELL LETTINGS & MANAGEMENT LTD,547611,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303383,MPA20120712140 47,897.50,KULJIT MALHI,547154,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303384,MPA20120712140 48,812.50,KULJIT MALHI,547154,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303386,MPA20120712140 5,650.00,STEPHEN GEARY,511645,Unclassified Trade,PROPERTY & ESTATE MANAGEMENT
CONTRACT,6210,RENTS,2012-07-25,3303387,MPA20120712140 50,1137.50,BURGIN PROPERTIES,519809,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303388,MPA20120712140 51,769.32,KULJIT MALHI,547154,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303389,MPA20120712140 52,585.00,EXCELL LETTINGS & MANAGEMENT LTD,547611,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303397,MPA20120712140 6,650.00,CAPITAL PROPERTIES,478220,Unclassified Trade,LETTING AGENTS
CONTRACT,6210,RENTS,2012-07-25,3303400,MPA20120712140 8,650.00,SEYYED SHAH,493436,Unclassified Trade,PROPERTY & ESTATE MANAGEMENT
CONTRACT,6210,RENTS,2012-07-25,3303401,MPA20120712140 9,500.00,CAPITAL PROPERTIES,478220,Unclassified Trade,LETTING AGENTS
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303096,J505062 190812,8152.88,BALBY (HEATHCOTES),552815,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-07-25,3303097,J506845 190812,3002.00,NORTHERN LIFE CARE LTD T/A UBU,361991,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303098,J468645 290412,1692.00,COURT HOUSE RESIDENTIAL CARE HOME,487521,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303099,J476793 270512,1708.00,COURT HOUSE RESIDENTIAL CARE HOME,487521,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303100,J485152 240612,1708.00,COURT HOUSE RESIDENTIAL CARE HOME,487521,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303101,J485178 240612,2112.00,SOUTHWOOD LODGE,532117,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303102,J491830 220712,1708.00,COURT HOUSE RESIDENTIAL CARE HOME,487521,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303103,J491856 220712,2112.00,SOUTHWOOD LODGE,532117,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303104,J504785 190812,7243.48,SANDFORD HOUSE,361790,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303104,J504785 190812,18608.72,SANDFORD HOUSE,361790,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303105,J504786 190812,22849.86,ASH HOUSE RESIDENTIAL HOME,361901,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303106,J504788 190812,1548.00,MIMOSA HEALTHCARE LIMITED,362253,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303106,J504788 190812,17585.96,MIMOSA HEALTHCARE LIMITED,362253,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303107,J504811 190812,10412.00,ROSE COTTAGE CARE HOME,361940,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303107,J504811 190812,6336.00,ROSE COTTAGE CARE HOME,361940,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303108,J504817 190812,22032.00,SILVER HEALTH CARE LTD,361802,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING,9210,CONTINUING NURSING CARE,2012-07-25,3303109,J504818 190812,3294.76,TAPTON GROVE NURSING HOME,361826,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303110,J504823 190812,6352.00,TAPTON EDGE REST HOME LTD,361786,Social Community Care,REST & RETIREMENT HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303111,J504831 190812,10180.00,TWELVETREES RESIDENTIAL HOME,361849,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303112,J504834 190812,8843.40,SWALLOWNEST CARE HOME,361827,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303112,J504834 190812,4650.24,SWALLOWNEST CARE HOME,361827,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303113,J504838 190812,3415.48,ORCHARD END,361893,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9240,SUPPORTED LIVING CARE,2012-07-25,3303114,J504844 190812,861.12,UNITED RESPONSE,209238,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303115,J504852 190812,7900.00,TAPTON COURT NURSING HOME,362076,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303115,J504852 190812,11284.00,TAPTON COURT NURSING HOME,362076,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303116,J504854 190812,4754.72,APRIL PARK,361944,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303116,J504854 190812,1564.00,APRIL PARK,361944,Social Community Care,RESIDENTIAL CARE HOMES
PDSI PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303117,J504861 190812,1585.56,DEVAGLADE LIMITED T/A AARON VIEW,486043,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303117,J504861 190812,18052.00,DEVAGLADE LIMITED T/A AARON VIEW,486043,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303118,J504870 190812,4393.76,TREETON GRANGE,362005,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303118,J504870 190812,4692.00,TREETON GRANGE,362005,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303119,J504881 190812,3296.00,ATHORPE LODGE,361941,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303120,J504884 190812,1432.00,TAPTONHOLME,208851,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303121,J504905 190812,32480.00,BALMORAL NURSING HOME,361851,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303121,J504905 190812,21896.00,BALMORAL NURSING HOME,361851,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303122,J504914 190812,6581.84,3 STATION ROAD,362166,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303123,J504917 190812,2895.92,5 STATION ROAD,361874,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303123,J504917 190812,4058.60,5 STATION ROAD,361874,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303124,J504922 190812,21677.86,SILVER LODGE CARE HOME,361763,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303125,J504924 190812,9632.00,ASCOT LODGE CARE HOME,362118,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303125,J504924 190812,16312.00,ASCOT LODGE CARE HOME,362118,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303126,J504927 190812,1448.00,AUTUMN GRANGE,361935,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303126,J504927 190812,1538.56,AUTUMN GRANGE,361935,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303127,J504944 190812,3100.08,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303127,J504944 190812,37604.37,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2012-07-25,3303127,J504944 190812,3179.24,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PDSI PURCHASING,9210,CONTINUING NURSING CARE,2012-07-25,3303127,J504944 190812,27246.24,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9220,CONTINUING BLOCK BOOKED,2012-07-25,3303127,J504944 190812,3639.40,SHEFFIELD CHESHIRE HOME,361768,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303128,J504947 190812,3128.00,SEVENHILLS NURSING,362104,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303128,J504947 190812,4916.00,SEVENHILLS NURSING,362104,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303129,J504951 190812,1627.24,ST CECILIAS RESIDENTIAL HOME,370172,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303130,J504960 190812,5524.24,SEVERN OAKS,368306,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303131,J504989 190812,12870.36,ROSEBERRY CARE CENTRES UK LTD,412186,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-07-25,3303132,J504997 190812,1995.60,ROBINSON HOUSE,430743,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303133,J505003 190812,7376.84,SENSE NORTH,437084,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303134,J505006 190812,7696.44,AALPS,416380,Unclassified Non Trade,SCHOOLS - SPECIAL
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-07-25,3303135,J505052 190812,2112.00,SOUTHWOOD LODGE,532117,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2012-07-25,3303136,J506826 220712,1664.00,NIGHTINGALES RES.HOME,361897,Social Community Care,RESIDENTIAL CARE HOMES
DRUG & ALCOHOL MH -PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2012-07-25,3303139,J504675 220712,8534.29,SHEFF ALCOHOL ADV.SERVICE,361777,Medical,ALCOHOL MISUSE - ADVICE & COUN
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304038,12060036,4827.82,LAFARGE UK SERVICES,493084,Building Construction Materials,CONCRETE & MORTAR READY MIXED
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304041,2012/021,769.50,AMP CONSTRUCTION LTD,455715,Construction,STEEL FABRICATORS & ERECTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304045,283,760.00,S R HIRD PLANT,503211,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304049,286,2536.25,S R HIRD PLANT,503211,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304050,3243,876.80,J WHITE & CO (TDE) LTD,205966,Construction,DEMOLITION & DISMANTLING CONTR
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304051,34578,4057.54,MHH CONTRACTING LTD,205329,Construction,EXCAVATION & GROUNDWORK CONTRA
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304053,34580,2488.92,MHH CONTRACTING LTD,205329,Construction,EXCAVATION & GROUNDWORK CONTRA
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304054,34581,1466.08,MHH CONTRACTING LTD,205329,Construction,EXCAVATION & GROUNDWORK CONTRA
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304055,34582,12753.60,MHH CONTRACTING LTD,205329,Construction,EXCAVATION & GROUNDWORK CONTRA
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304058,100206,932.91,WILLIAM EYRE & SONS,209534,Unclassified Trade,AGRICULTURAL MERCHANTS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304059,34585,9978.12,MHH CONTRACTING LTD,205329,Construction,EXCAVATION & GROUNDWORK CONTRA
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304094,406158,630.00,BANNER PLANT  LTD,203248,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304096,406160,670.00,BANNER PLANT  LTD,203248,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304110,9581842,672.00,ASHTEAD PLANT HIRE CO LTD,203079,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304112,9608399,504.00,ASHTEAD PLANT HIRE CO LTD,203079,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304113,9608400,1030.00,ASHTEAD PLANT HIRE CO LTD,203079,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304401,12417AA,3363.22,VIRIDOR WASTE MANAGEMENT LTD,375394,Environmental Services,WASTE DISPOSAL SERVICES
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304403,1092,3927.50,K PLANT,561948,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304405,6301,32463.21,DOBSON UK LLP,537998,Construction,LANDSCAPE CONTRACTORS
STREET FORCE BALANCE SHEET,776,4332101 INVOICES PAID,2012-07-26,3304406,998018,735.00,JOHN NIXON LTD,569291,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
ALDINE HOUSE,6030,REPAIRS AND MTCE - RESPONSIVE,2012-07-26,3304532,ERS INVOICE70247,1500.00,KEN KEATS,332714,Construction,GARDENING SERVICES
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-07-26,3304533,ERS INVOICE70248,918.43,CARTER BROWN ASSOCIATES LTD,417243,Medical,PSYCHOLOGISTS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-07-26,3304534,ERS INVOICE70249,825.60,ANN M MORTIMER,570296,Medical,DOCTORS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-07-26,3304535,ERS INVOICE70250,576.00,DR JOHN PILGRIM,544264,Medical,DOCTORS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-07-26,3304537,ERS INVOICE70252,585.00,CARTER BROWN ASSOCIATES LTD,417243,Medical,PSYCHOLOGISTS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-07-26,3304542,ERS INVOICE70257,2225.00,CEC MORLEY,537729,Unclassified Non Trade,COURTS
ADOPTION SERVICE,9120,OTHER AGENCIES,2012-07-26,3304543,ERS INVOICE70258,3000.00,REDACTED PERSONAL DATA,511279,Social Community Care,ADOPTION & FOSTERING
RECORD MANAGEMENT,8060,MATERIALS AND SUPPLIES GENERAL,2012-07-26,3304545,ERS INVOICE70265,615.20,MWV STORAGE,520355,Transport,STORAGE SERVICES
CLAIMS,8740,HIGHWAYS,2012-07-26,3304547,ERS INVOICE70272,4800.00,WAKE SMITH & TOFIELDS,318107,Legal Services,SOLICITORS
CLAIMS,8740,HIGHWAYS,2012-07-26,3304548,ERS INVOICE70273,585.00,DEPARTMENT FOR WORK & PENSIONS,326920,Unclassified Non Trade,CENTRAL GOVERNMENT
SERVICE TENANCIES,8350,MISCELLANEOUS EXPENSES,2012-07-26,3304550,ERS INVOICE70275,540.00,REDACTED PERSONAL DATA,570055,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
STEP UP TO SOCIAL WORK,8440,FEE EXPENSES,2012-07-26,3304552,ERS INVOICE70277,1250.00,REDACTED PERSONAL DATA,564863,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
STEP UP TO SOCIAL WORK,8440,FEE EXPENSES,2012-07-26,3304553,ERS INVOICE70278,1250.00,REDACTED PERSONAL DATA,564865,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
STEP UP TO SOCIAL WORK,8440,FEE EXPENSES,2012-07-26,3304554,ERS INVOICE70279,1250.00,REDACTED PERSONAL DATA,564869,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
STEP UP TO SOCIAL WORK,8440,FEE EXPENSES,2012-07-26,3304555,ERS INVOICE70280,1250.00,REDACTED PERSONAL DATA,563848,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
STEP UP TO SOCIAL WORK,8440,FEE EXPENSES,2012-07-26,3304556,ERS INVOICE70281,1250.00,REDACTED PERSONAL DATA,563862,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
STEP UP TO SOCIAL WORK,8440,FEE EXPENSES,2012-07-26,3304558,ERS INVOICE70283,1250.00,REDACTED PERSONAL DATA,563857,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
STEP UP TO SOCIAL WORK,8440,FEE EXPENSES,2012-07-26,3304561,ERS INVOICE70286,1250.00,REDACTED PERSONAL DATA,563850,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
STEP UP TO SOCIAL WORK,8440,FEE EXPENSES,2012-07-26,3304562,ERS INVOICE70287,1250.00,REDACTED PERSONAL DATA,563852,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SH GENERAL,8350,MISCELLANEOUS EXPENSES,2012-07-26,3304570,ERS INVOICE70308,1127879.82,VAT CONTROLLER,501631,Unclassified Non Trade,CENTRAL GOVERNMENT
STRATEGIC DEVELOPMENT MANAGER,8440,FEE EXPENSES,2012-07-26,3304573,ERS INVOICE70313,880.00,IAN BELL,566524,Unclassified Trade,ACOUSTIC CONSULTANTS
COMMUNITY ASSEMBLY CENTRAL,9120,OTHER AGENCIES,2012-07-26,3304669,ERS INVOICE70354,500.00,MIDDLEWOOD WINNERS LIMITED,315631,Social Community Care,NURSERIES & CRECHES
SUPPORT TO DEAFBLIND PEOPLE,9160,PARTNERSHIP CONTRACTS,2012-07-26,3292736,8730,3757.83,SHEFFIELD ROYAL SOCIETY FOR THE BLIND,306116,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
OLDER PEOPLE,8610,OTHER TELECOMMUNICATIONS,2012-07-26,3292880,2100072117,3050.00,SHEFFIELD CARE TRUST (SP),366826,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LA MUSIC SERVICES,8620,ICT LEASE/RENTALS,2012-07-26,3294780,P11950,6115.00,PARITOR LTD,565708,Consultancy,COMPUTER SYSTEMS & SOFTWARE (D
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-07-26,3296526,826076,600.00,MR A M WYNNE,487888,Legal Services,BARRISTERS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-07-26,3296539,MT.5.2012.9078,741.00,STOCKPORT PSYCHOLOGY SERVICES LIMITED,565390,Medical,PSYCHOLOGISTS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-07-26,3296994,807895,1200.00,MR A M WYNNE,487888,Legal Services,BARRISTERS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-07-26,3297023,12877,665.00,ANGLIA DNA SERVICES LIMITED,511395,Medical,PATERNITY TESTING (DNA)
CRYSTAL PEAKS,7160,CAR PARKING SPACES AND FEES,2012-07-26,3299569,56,825.00,DAMONS (DEVELOPMENTS) LTD,434322,Catering,RESTAURANTS - OTHER
OTHER REPAIRS & FEES,6030,BURGLAR ALARM REPAIRS,2012-07-26,3300015,ISG/SERV/029/12,726.63,TELSTAR SECURITY,299814,Facilities Management,SECURITY EQUIPMENT
OTHER REPAIRS & FEES,6030,BURGLAR ALARM REPAIRS,2012-07-26,3300097,ISG/SERV/030/12,10011.47,TELSTAR SECURITY,299814,Facilities Management,SECURITY EQUIPMENT
UNIVERSAL YOUTH SERVICE,9120,OTHER AGENCIES,2012-07-26,3300220,103106464,2589.00,BARNARDO'S YORKSHIRE,510672,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SHEFFIELD HOMES TREES,6370,GROUNDS MTCE AND ARBORICULTURE,2012-07-26,3300464,1215,680.00,DRONFIELD TREE SERVICES LTD,405525,Environmental Services,TREE WORK & FORESTRY SERVICES
