Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
PURCHASING,9190,DIRECT PAYMENTS,2013-04-10,3437761,J591887,2476.07,PENDERELS TRUST,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-10,3437761,J591887,6747.04,PENDERELS TRUST,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-10,3437761,J591887,400.00,PENDERELS TRUST,556454,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-10,3437762,J591887,5154.09,SPECTRUM SOCIAL CARE,557844,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2013-04-10,3437763,J591887,1063.10,IBK INITIATIVES,561085,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-10,3437764,J591887,17142.77,NOMAD OPENING DOORS,568571,Social Community Care,HOME SUPPORT SERVICES
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-10,3437765,J591887,1185.00,REDACTED PERSONAL DATA,568772,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-10,3437766,J591887,2567.88,REDACTED PERSONAL DATA,570933,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2013-04-10,3437768,J591887,1306.57,REDACTED PERSONAL DATA,580155,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-10,3437769,J591887,1336.17,REDACTED PERSONAL DATA,580419,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2013-04-10,3437770,J591887,1162.20,REDACTED PERSONAL DATA,581482,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-04-10,3437770,J591887,2524.91,REDACTED PERSONAL DATA,581482,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-10,3437771,VARIOUS,680.00,HEELEY CITY FARM,301277,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING,9250,INDEPENDENT DAY CARE,2013-04-10,3437771,VARIOUS,300.00,HEELEY CITY FARM,301277,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9250,INDEPENDENT DAY CARE,2013-04-10,3437772,5200 - 5212,3960.00,ENABLE (SHEFFIELD),329346,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-10,3437773,1746197,394.36,RANDSTAD CARE LTD,329324,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2013-04-10,3437774,AA/15/217081,1534.00,H F TRUST LIMITED,362078,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-04-10,3437776,18105 / 6,15215.20,AFFINITY TRUST,565909,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-10,3437777,195+225-243,5597.58,DOMUS HEALTHCARE (ROTHERHAM) LIMITED,574392,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9210,FUNDED NURSING CARE (INCOME),2013-04-10,3437777,195+225-243,1287.02,DOMUS HEALTHCARE (ROTHERHAM) LIMITED,574392,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9210,FUNDED NURSING CARE (INCOME),2013-04-10,3437779,SI10/0005177,8858.70,NEW ERA HOUSING AUTHORITY,505956,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2013-04-10,3437780,VARIOUS,8090.46,B C SHEFFIELD LTD TA BLUEBIRD CARE,568674,Social Community Care,RESIDENTIAL CARE HOMES
WEST SA - CIN S17,9270,PAYMENTS TO RELATIVES/FRIENDS,2013-04-10,3437751,75518,610.32,REDACTED PERSONAL DATA,567353,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-04-10,3437743,J588581 280413,44332.00,BURNT TREE CROFT,361793,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9220,CONTINUING BLOCK BOOKED,2013-04-10,3437743,J588581 280413,706.00,BURNT TREE CROFT,361793,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-04-10,3437744,J588715 280413,2048.00,SLOE HILL RESIDENTIAL HOME,362106,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-04-10,3437745,J588717 280413,2984.00,SCARSDALE GRANGE N.H,361915,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-04-10,3437745,J588717 280413,20811.99,SCARSDALE GRANGE N.H,361915,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-04-10,3437746,J588728 280413,1740.00,BROOKLANDS,368344,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2013-04-10,3437747,J588774 280413,7376.84,SENSE NORTH,437084,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
MONTGOMERY TERRACE,8010,EQUIPMENT PURCHASE AND REPAIR,2013-04-11,3433911,11574,315.00,DIAMOND BUSINESS INTERIORS LTD,580977,Furniture,OFFICE FURNITURE & EQUIPMENT
SHORT BREAKS FUNDING FOR DISAB,8440,FEE EXPENSES,2013-04-11,3438648,ERS INVOICE82015,300.00,REDACTED PERSONAL DATA,580700,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
LENDING SERVICES GENERAL,8420,ADVERTISING AND PUBLICITY,2013-04-11,3438649,ERS INVOICE82016,975.00,JANET KENTRIDGE,566304,Legal Services,BARRISTERS
PRIVATE LANDLORD SCHEME,9120,OTHER AGENCIES,2013-04-11,3438652,ERS INVOICE82019,455.00,PRINTWYSE,526548,Unclassified Trade,EMBROIDERERS
NE LINCS - SUB REGION HAL,1194,OTHER FEES,2013-04-11,3438653,ERS INVOICE82020,299.00,WAKE SMITH & TOFIELDS SOLICITORS,209393,Legal Services,SOLICITORS
NE LINCS - SUB REGION HAL,1194,OTHER FEES,2013-04-11,3438654,ERS INVOICE82021,299.00,WAKE SMITH & TOFIELDS SOLICITORS,209393,Legal Services,SOLICITORS
WAKEFIELD RHB LOANS HAL,1194,OTHER FEES,2013-04-11,3438655,ERS INVOICE82022,3000.00,M & M BUILDING,576356,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CORONIAL SERVICES,8440,PATHOLOGIST INVOICE,2013-04-11,3438656,ERS INVOICE82023,2032.80,REDACTED PERSONAL DATA,579914,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CORONIAL SERVICES,8440,PATHOLOGIST INVOICE,2013-04-11,3438657,ERS INVOICE82024,1742.40,DR MINI C VARGHESE,567541,Medical,DOCTORS
CORONIAL SERVICES,8440,PATHOLOGIST INVOICE,2013-04-11,3438659,ERS INVOICE82026,556.90,HIGH PEAK FORENSICS,575858,Medical,DOCTORS
DELEGATED BUDGETS,9120,OTHER AGENCIES,2013-04-11,3438664,ERS INVOICE82031,26236.19,AON LIMITED,319158,Financial Services,INSURANCE - OTHER
SINTO,8440,FEE EXPENSES,2013-04-11,3438667,ERS INVOICE82034,250.00,REDACTED PERSONAL DATA,531740,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SINTO,8440,FEE EXPENSES,2013-04-11,3438668,ERS INVOICE82035,350.00,JOHN PLANT,580654,Human Resources,TRAINING SERVICES
ACTIVITY CENTRES,8490,COACHING FEES,2013-04-11,3438774,ERS INVOICE82038,400.00,MISS GILLIAN ROBERTSON,518151,Leisure Services,ARTS
STRENGTHENING PUBLIC HEALTH,8180,GRANTS,2013-04-11,3438775,ERS INVOICE82039,11250.00,COMMUNITY LEGAL ADVICE SERVICE,472004,Legal Services,LEGAL SERVICES
VS- LUNCH CLUB GRANT,8180,GRANTS,2013-04-11,3438776,ERS INVOICE82040,441.50,PAKISTAN ADVICE CENTRE FIRVALE LUNCH CLU,374823,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
REPOSSESSION PREVENTION FUND,8490,OTHER PROFESSIONAL FEES,2013-04-11,3438777,ERS INVOICE82041,842.00,CORBETTS LLP,454216,Legal Services,LEGAL SERVICES
VS - BUILDING COHESION,8180,GRANTS,2013-04-11,3438778,ERS INVOICE82042,2100.00,SHEFFIELD CHINESE SCHOOL,325468,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PDSI PURCHASING,8470,LEGAL FEES,2013-04-11,3410578,68919,875.00,DR NICK ARMSTRONG,529653,Legal Services,BARRISTERS
PROVIDER CONTRACT AUG12-JUL13,9120,OTHER AGENCIES,2013-04-11,3413485,SOARCO/843,814.80,SOAR,413073,Unclassified Non Trade,DEVELOPMENT AGENCIES
ARCHITECTS - SCHEME,8350,MISCELLANEOUS EXPENSES,2013-04-11,3419360,745,1860.00,LANCALL YORKSHIRE LIMITED,558696,Health and Safety,HEALTH & SAFETY TRAINING
AQUATICS SQUADS,6280,HIRE OF PREMISES,2013-04-11,3419669,3026067,8336.20,PONDS FORGE,320223,Leisure Services,LEISURE & RECREATION CENTRES
NORTH AREA ESTATE OFFICERS,8010,EQUIPMENT PURCHASE AND REPAIR,2013-04-11,3432357,918914607,365.78,ARCO LTD,203022,Clothing,SAFETY EQUIPMENT & CLOTHING
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2013-04-11,3433039,1061,381.50,FORENSIC TESTING SERVICE LTD,557750,Medical,MEDICAL & DENTAL LABORATORIES
WORK CHOICE,9120,OTHER AGENCIES,2013-04-11,3433399,126601,1370.28,SHAW TRUST LTD,545685,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SAFETY CAMERAS A61,1194,OTHER FEES,2013-04-11,3433510,YD20161354,10968.00,NORTHERN POWERGRID,349525,Utilities,ELECTRICITY COMPANIES
SURESTART GRANT,8440,FEE EXPENSES,2013-04-11,3433533,2139,375.00,REACH OUT CHILD CARE SERVICES LTD,443248,Social Community Care,AFTER SCHOOL CARE
SOUTHERN VALLEYS PROJ & STAFF,8440,FEE EXPENSES,2013-04-11,3433780,1522,16400.00,SHEFFIELD COUNTRYSIDE CONSERVATION TRUST,308423,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
LEARNING SUPPORT,8390,STATIONERY,2013-04-11,3433783,SINV00247345,386.40,R A ROBERTS (OFFICE EQUIPMENT) LTD,207777,Furniture,OFFICE FURNITURE & EQUIPMENT
SDF,8550,OTHER SERVICES,2013-04-11,3433833,6112577117,1000.00,LEEDS CITY COUNCIL,581074,Unclassified Non Trade,LOCAL GOVERNMENT
MARKETING & COMMSLSTF(MAIN),8440,FEE EXPENSES,2013-04-11,3433936,42647,9000.00,POLICE AND CRIME COMMISSIONER STH YORKSM,301616,Unclassified Non Trade,POLICE
HIGHWAY MAINTENANCE GENERAL,5750,TRAINING EXPENDITURE,2013-04-11,3435025,18545,390.00,HEASN LTD,203092,Human Resources,TRADE ASSOC & REGULATORY BODIE
SOUTHERN VALLEYS PROJ & STAFF,8440,FEE EXPENSES,2013-04-11,3435043,1523,500.00,SHEFFIELD COUNTRYSIDE CONSERVATION TRUST,308423,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
MALON WAY CHILDREN'S HOME,8050,FURNITURE PURCHASES,2013-04-11,3435055,15632,687.50,PYRAMID CARPETS,243612,Building Construction Materials,CARPETS & RUGS - RETAIL
ESCAL,8060,MATERIALS AND SUPPLIES GENERAL,2013-04-11,3435056,2100150166,280.00,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,449452,Unclassified Non Trade,HOSPITALS
HR TRANSACTIONS,8100,RECHARGEABLE PURCHASES,2013-04-11,3435287,TARINV/15212472,743.75,TIMES EDUCATIONAL SUPPLEMENT,297123,Education,NEWSPAPER & MAGAZINE PUBLISHER
CORONIAL SERVICES,8440,PATHOLOGIST INVOICE,2013-04-11,3436291,2100150170,2200.70,SHEFFIELD CHILDRENS HOSPITAL,489904,Unclassified Non Trade,HOSPITALS
HIST,8620,COMPUTER MAINTENANCE,2013-04-11,3436389,91256623,5140.00,NORTHGATE PUBLIC SERVICES,301552,Consultancy,BUSINESS & MANAGEMENT CONSULTA
VACANTS,8420,ADVERTISING AND PUBLICITY,2013-04-11,3436443,58118295,1685.04,AD MAG,297595,Education,NEWSPAPER & MAGAZINE PUBLISHER
FURNISHED ACCOMMODATION,6020,VOID PAINTING INITIATIVE,2013-04-11,3436445,L08882,288.00,BELL GROUP (LEEDS),441427,Construction,PAINTERS & DECORATORS
PROVIDER CONTRACT AUG12-JUL13,9120,OTHER AGENCIES,2013-04-11,3436505,105/12,345.00,DARNALL FORUM LTD,447697,Unclassified Non Trade,COMMUNITY PROJECTS
ESTATE SERVICES,6090,WASTE DISPOSAL,2013-04-11,3436534,OP/I014593,19388.11,VEOLIA ES SHEFFIELD LTD,306235,Environmental Services,WASTE DISPOSAL SERVICES
PUBLIC RIGHTS OF WAY,6390,OTHER HIGHWAY MAINTENANCE,2013-04-11,3436589,2003,2254.78,STEEL VALLEY PROJECT,386046,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
INCOME MANAGEMENT,9140,DEBT COLLECTION AGENCY,2013-04-11,3437195,176788,315.32,ROSSENDALES COLLECT LTD,477656,Financial Services,BAILIFFS
PROVIDER CONTRACT AUG11-JUL12,9120,OTHER AGENCIES,2013-04-11,3437200,LWC-91,250.00,LIVING WATERS CHRISTIAN FELLOWSHIP,545237,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
FURNISHED ACCOMMODATION,6020,VOID PAINTING INITIATIVE,2013-04-11,3437260,L08888,854.00,BELL GROUP (LEEDS),441427,Construction,PAINTERS & DECORATORS
RED TAPE CENTRAL,8010,EQUIPMENT PURCHASE AND REPAIR,2013-04-11,3437273,PSI-1169745,1629.13,MUSIC VILLAGE EDUCATIONAL SUPPLIES,370735,Education,MUSIC SHOPS
HIGHWAYS DEVELOPMENT CONTROL,8620,COMPUTER SOFTWARE PURCHASES,2013-04-11,3437374,TRC/12293,2870.00,JMP CONSULTANTS LTD,442511,Consultancy,ENGINEERS - CONSULTING
LSTF CAMPAIGNS,8440,FEE EXPENSES,2013-04-11,3437379,42719,2362.90,POLICE AND CRIME COMMISSIONER STH YORKSM,301616,Unclassified Non Trade,POLICE
MARKETING & COMMSLSTF(MAIN),8440,FEE EXPENSES,2013-04-11,3437380,42675,1605.00,POLICE AND CRIME COMMISSIONER STH YORKSM,301616,Unclassified Non Trade,POLICE
CORPORATE DEBT RECOVERY,8440,FEE EXPENSES,2013-04-11,3437391,C178869,774.61,ROSSENDALES COLLECT LTD,477656,Financial Services,BAILIFFS
CORPORATE DEBT RECOVERY,8440,FEE EXPENSES,2013-04-11,3437392,C178850,280.89,ROSSENDALES COLLECT LTD,477656,Financial Services,BAILIFFS
BUSINESS TRANSFORMATION TEAM,8550,OTHER SERVICES,2013-04-11,3437412,SILEO-60,2625.00,SILEO LIMITED,576566,Human Resources,BUSINESS INFORMATION SERVICES
ESTATE & ENVIRONMENTAL SERVICE,8440,FEE EXPENSES,2013-04-11,3437427,41366,655.00,RECYCLING REVOLUTION,489496,Environmental Services,RECYCLING SERVICES
SHEAF TRAINING,8490,EXAM FEES,2013-04-11,3437431,INV000396347,475.00,EDI PLC,325008,Education,EXAMINATION BOARDS
PROJECTS AND PILOTS,8460,CONSULTANTS FEES,2013-04-11,3437442,21,3245.58,MEGSON MANAGEMENT LIMITED,484608,Human Resources,TRAINING CONSULTANTS
ACCOMMODATION,8350,MISCELLANEOUS EXPENSES,2013-04-11,3437453,999706,107035.59,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
ACCOMMODATION,6210,RENTS,2013-04-11,3437454,999710,1255.22,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
ACCOMMODATION,6020,REPAIRS AND MTCE - PROGRAMMED,2013-04-11,3437455,999681,496.26,NEIGHBOURHOODS DIRECTORATE (HOMES),402953,Unclassified Non Trade,LOCAL GOVERNMENT
ACCOMMODATION,6030,REPAIRS AND MTCE - RESPONSIVE,2013-04-11,3437455,999681,665.28,NEIGHBOURHOODS DIRECTORATE (HOMES),402953,Unclassified Non Trade,LOCAL GOVERNMENT
SHELTERED ESTATE OFFICERS,8010,EQUIPMENT PURCHASE AND REPAIR,2013-04-11,3437482,855-35410,900.00,GALT SIGNS LTD T/A FASTSIGNS,204826,Building Construction Materials,SIGNS & NAMEPLATES
REGISTER OFFICE,7140,PUBLIC TRANSPORT COSTS,2013-04-11,3437527,01/4070041,397.50,CO-OPERATIVE TRAVEL MANAGEMENT,202987,Facilities Management,TRAVEL AGENTS & HOLIDAY COMPAN
PERFORMANCE PLANNING,8270,SUBSCRIPTIONS,2013-04-11,3437549,2213,3397.18,HOUSING DIVERSITY NETWORK,456126,Human Resources,TRADE ASSOC & REGULATORY BODIE
SH GENERAL,7160,CAR PARKING SPACES AND FEES,2013-04-11,3437599,999960,337.50,SHEFFIELD CITY COUNCIL PARKING SERVICES,387787,Traffic Management,CAR PARKING & GARAGING
FULFILMENT TEAM,8550,OTHER SERVICES,2013-04-11,3437652,91257349,2086.15,NORTHGATE INFORMATION SOLUTIONS LTD,432617,Consultancy,COMPUTER SYSTEMS & SOFTWARE (D
MEDICO LEGAL CENTRE,8010,EQUIPMENT PURCHASE AND REPAIR,2013-04-11,3437658,5966,670.00,MERDEAN LIMITED,313256,Medical,MEDICAL EQUIPMENT MAINTENANCE
PUBLIC RIGHTS OF WAY,8010,EQUIPMENT PURCHASE AND REPAIR,2013-04-11,3437893,52441,870.66,NORTHERN POWER TOOLS & EQUIPMENT LTD,207167,Building Construction Materials,POWER TOOLS
HR TRANSACTIONS,8100,RECHARGEABLE PURCHASES,2013-04-11,3437905,TARINV/15215229,525.00,TIMES EDUCATIONAL SUPPLEMENT,297123,Education,NEWSPAPER & MAGAZINE PUBLISHER
HR TRANSACTIONS,8100,RECHARGEABLE PURCHASES,2013-04-11,3437907,TARINV/15215332,525.00,TIMES EDUCATIONAL SUPPLEMENT,297123,Education,NEWSPAPER & MAGAZINE PUBLISHER
HR TRANSACTIONS,8100,RECHARGEABLE PURCHASES,2013-04-11,3437909,TARINV/15215371,525.00,TIMES EDUCATIONAL SUPPLEMENT,297123,Education,NEWSPAPER & MAGAZINE PUBLISHER
HR TRANSACTIONS,8100,RECHARGEABLE PURCHASES,2013-04-11,3437910,TARINV/15215581,525.00,TIMES EDUCATIONAL SUPPLEMENT,297123,Education,NEWSPAPER & MAGAZINE PUBLISHER
HR TRANSACTIONS,8100,RECHARGEABLE PURCHASES,2013-04-11,3437916,TARINV/15215602,525.00,TIMES EDUCATIONAL SUPPLEMENT,297123,Education,NEWSPAPER & MAGAZINE PUBLISHER
ON STREET CAR PARKING,8030,EQUIPMENT MAINTENANCE CONTRACT,2013-04-11,3437917,UK61086,1365.00,PARKEON LIMITED,493204,Unclassified Trade,MANUFACTURERS
HR TRANSACTIONS,8100,RECHARGEABLE PURCHASES,2013-04-11,3437918,TARINV/15215635,525.00,TIMES EDUCATIONAL SUPPLEMENT,297123,Education,NEWSPAPER & MAGAZINE PUBLISHER
SCHOOL MEALS,8130,CATERING SUPPLIES,2013-04-11,3437919,28652,1747.77,MELLORS CATERING SERVICES LTD,386434,Catering,CATERERS
SCHOOL MEALS,8150,CONTRACT CATERING,2013-04-11,3437919,28652,3289.90,MELLORS CATERING SERVICES LTD,386434,Catering,CATERERS
HR TRANSACTIONS,8100,RECHARGEABLE PURCHASES,2013-04-11,3437920,TARINV/15214962,525.00,TIMES EDUCATIONAL SUPPLEMENT,297123,Education,NEWSPAPER & MAGAZINE PUBLISHER
PMY MAINT. REWIRE-DORE PR,1161,NC&A MAIN CONTRACT,2013-04-11,3437998,ED03626F/8,2000.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
PMY MAINT. HEATING -LYDGATE J,1161,NC&A MAIN CONTRACT,2013-04-11,3437998,ED03626F/8,97300.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
SWAN COMMISSIONED,1147,DEMOLITION,2013-04-11,3437999,SH03420/19,297.92,EURO ENVIRONMENTAL LTD,399641,Construction,ASBESTOS SURVEYS & REMOVALS
ALMO ASBESTOS SURVEYS,1157,DWELLINGS MAIN CONTRACT,2013-04-11,3437999,SH03420/19,17072.12,EURO ENVIRONMENTAL LTD,399641,Construction,ASBESTOS SURVEYS & REMOVALS
PARKHILL DEMOLITION SHM (STH),1157,DWELLINGS MAIN CONTRACT,2013-04-11,3437999,SH03420/19,1471.96,EURO ENVIRONMENTAL LTD,399641,Construction,ASBESTOS SURVEYS & REMOVALS
VACANT REPAIRS,6030,ONE OFF STRUCTURAL SURVEY,2013-04-11,3437999,SH03420/19,2058.00,EURO ENVIRONMENTAL LTD,399641,Construction,ASBESTOS SURVEYS & REMOVALS
INSULATION,1194,OTHER FEES,2013-04-11,3438000,NH02431/40(F),173598.44,CARILLION HOME SERVICES LTD,512915,Construction,INSULATION INSTALLERS
PMY MAINT HEATING -STRADBROKE,1161,NC&A MAIN CONTRACT,2013-04-11,3438001,ED03626D/12,67800.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
100 APPRENTICES,9120,OTHER AGENCIES,2013-04-11,3438016,8387,254.33,DEARNESIDE FABRICATIONS LTD,461947,Construction,STEEL FABRICATORS & ERECTORS
100 APPRENTICES,9120,OTHER AGENCIES,2013-04-11,3438017,8386,259.35,DEARNESIDE FABRICATIONS LTD,461947,Construction,STEEL FABRICATORS & ERECTORS
CUSTOMER CARE & COMMUNICATIONS,8370,PRINTING,2013-04-11,3438022,998967,299.60,DESIGN & PRINT SERVICE (SHEFFIELD HOMES),387617,Facilities Management,PRINTERS
100 APPRENTICES,9120,OTHER AGENCIES,2013-04-11,3438024,8616,364.00,DAISY CHAIN PRIVATE DAY CARE CENTRE,405386,Social Community Care,NURSERIES & CRECHES
100 APPRENTICES,9120,OTHER AGENCIES,2013-04-11,3438030,704,388.70,MEADOWHALL EDUCATION CENTRE,350033,Human Resources,TRAINING CENTRES
RESOURCES EFFICIENCY NORTH,9120,OTHER AGENCIES,2013-04-11,3438033,69026356,24908.00,ST LEGER HOMES OF DONCASTER LTD,452708,Unclassified Non Trade,LOCAL GOVERNMENT
HR & ORG DEVELOPMENT,5750,EXTERNAL TRAINERS COSTS,2013-04-11,3438061,01/13/SH,1600.00,TARGET INVESTIGATION & TRAINING SERVICES,487776,Human Resources,TRAINING SERVICES
SCHOOL DRINKING MILK,8140,GROCERIES,2013-04-11,3438064,10,15830.14,MEDINA CAPITAL DAIRY CO LTD,524568,Catering,DAIRIES
100 APPRENTICES,9120,OTHER AGENCIES,2013-04-11,3438065,15029,374.40,GEO ROBSON & CO (CONVEYORS) LTD,576272,Unclassified Trade,CONVEYORS & CONVEYOR BELTS
100 APPRENTICES,9120,OTHER AGENCIES,2013-04-11,3438091,4004,645.66,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
GENERAL COMM AREAS - INC AREA,8560,HOUSING AREA CONSULT ALLOWANCE,2013-04-11,3438093,SINV00244299,480.76,R A ROBERTS (OFFICE EQUIPMENT) LTD,207777,Furniture,OFFICE FURNITURE & EQUIPMENT
100 APPRENTICES,9120,OTHER AGENCIES,2013-04-11,3438097,4021,645.66,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
ACCOMMODATION,6090,WASTE DISPOSAL,2013-04-11,3438109,999052,336.00,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
ACCOMMODATION,6090,WASTE DISPOSAL,2013-04-11,3438112,999036,288.00,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
ACCOMMODATION,6090,WASTE DISPOSAL,2013-04-11,3438115,999049,352.00,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
ACCOMMODATION,6090,WASTE DISPOSAL,2013-04-11,3438119,999031,352.00,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
ACCOMMODATION,6090,WASTE DISPOSAL,2013-04-11,3438121,999060,704.00,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2013-04-11,3438177,9085154400,455.00,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2013-04-11,3438181,9085154399,902.00,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2013-04-11,3438182,9085154665,5083.00,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
PARKS OPERATIONS NORTH,8550,OTHER SERVICES,2013-04-11,3438183,918938256,361.56,ARCO LTD,203022,Clothing,SAFETY EQUIPMENT & CLOTHING
PURCHASING & PAYMENTS TEAM,7140,PUBLIC TRANSPORT COSTS,2013-04-11,3438188,5135,381.65,SHEFFIELD CITY TAXIS LTD,301182,Transport,TAXIS & PRIVATE HIRE
ALDINE HOUSE,8130,CATERING SUPPLIES,2013-04-11,3438196,256191585,501.29,YORKSHIRE PURCHASING ORGANISATION,295997,Unclassified Trade,PURCHASING SERVICES
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2013-04-11,3438198,38504,268.30,LANGUAGELINE SOLUTIONS,206348,Human Resources,TRANSLATORS & INTERPRETERS
SHEAF TRAINING,8490,EXAM FEES,2013-04-11,3438199,802779903,630.00,CITY & GUILDS,424267,Education,EXAMINATION BOARDS
CROOKESMOOR CENTRAL COSTS,8010,EQUIPMENT PURCHASE AND REPAIR,2013-04-11,3438211,3031499,365.10,EAST RIDING HORTICULTURE LTD,204576,Horticultural,HORTICULTURAL EQUIPMENT & SUPP
CUSTOMER FIRST PROGRAMME,8440,FEE EXPENSES,2013-04-11,3438214,INV2038,2950.00,SOCITM LIMITED,374354,Human Resources,INSTITUTES - PROFESSIONAL
